"d_local","Air temperature (°C)","Wind speed (m.s-1)","Atmospheric pressure (Pa)","Shortwave radiation (W.m-2)","Longwave radiation (W.m-2)","Specific humidity (kg.kg-1)","Relative humidity (%)","Precipitation (mm)","measure_height_m","rheight_m","2m Wind speed (m.s-1)","Snow depth (cm)","Field snow depth (cm)","Snowfall probability","Snowfall (liquid equivalent, mm)"
2020-05-27,27.3,3.64583333333333,100820.833333333,305.306898993886,396.976813016479,0.0124945824083159,58.2083333333333,0,10,0.12,2.319144838875,0,NA,2.33269999985608e-15,0
2020-05-28,26.1375,5.54398148148148,100619.166666667,282.901505630869,396.855142448574,0.0120244992499462,57.6666666666667,0,10,0.12,3.52657262800358,0,NA,1.26151868650788e-14,0
2020-05-29,25.0875,6.68981481481481,99874.1666666667,249.263410798542,403.815979675533,0.0137831322103715,70,0.4,10,0.12,4.25544672022143,0,NA,1.82725766996788e-14,0
2020-05-30,17.2625,5.78703703703704,99802.9166666667,165.784635721628,371.77179431794,0.00879089890182076,72.0833333333333,8.1,10,0.12,3.68118228392858,0,NA,9.37668162404785e-10,0
2020-05-31,8.06666666666667,5.01157407407407,100811.666666667,218.151173557421,304.513585123134,0.00421491054666852,64,0.3,10,0.12,3.18790385788215,0,NA,0.000829381988974598,0
2020-06-01,8.16121104330852,3.1722590369111,100934.932386209,297.543842077506,279.19970328489,0.00453236761272579,70.6569528566327,0.513426254879763,10,0.12,2.01790029888739,0,NA,0.000398887037666581,0
2020-06-02,10.2041666666667,1.45833333333333,100412.916666667,273.070846064237,303.789965429807,0.00495206870023001,68.2083333333333,0.1,10,0.12,0.927657935550002,0,NA,2.79064445924532e-05,0
2020-06-03,12.4958333333333,1.89814814814815,99334.1666666667,62.2462961460982,350.870071494761,0.00777810137241824,85.4166666666667,0,10,0.12,1.20742778912857,0,NA,2.34308963815539e-07,0
2020-06-04,17.2291666666667,4.69907407407407,99680.4166666667,270.392236826048,332.267282033568,0.00798446479992888,68.9166666666667,0,10,0.12,2.98912001455,0,NA,1.30687767182865e-09,0
2020-06-05,20.8833333333333,3.72685185185185,99867.0833333333,323.097010451592,353.245849425949,0.00808188410427719,55.7916666666667,0,10,0.12,2.37068139085,0,NA,2.46375355624109e-11,0
2020-06-06,18.0791666666667,3.54166666666667,99772.0833333333,227.769071901467,368.243347848708,0.0100625020489049,77.5416666666667,9,10,0.12,2.25288355776429,0,NA,1.81389402570759e-10,0
2020-06-07,14.475,3.15972222222222,100387.083333333,254.364224724625,321.227278924756,0.00604750863915936,63.5833333333333,0,10,0.12,2.009925527025,0,NA,1.02618244065151e-07,0
2020-06-08,15.0625,2.52314814814815,100506.666666667,350.592306908764,304.507181409033,0.00576349626939101,58.5416666666667,0,10,0.12,1.60499547579286,0,NA,7.05548743333179e-08,0
2020-06-09,16.5916666666667,1.96759259259259,100413.75,204.343515753234,345.849559640174,0.00658622815274894,57.625,0,10,0.12,1.25160197653572,0,NA,8.87080748841201e-09,0
2020-06-10,18.4833333333333,5.71759259259259,100398.75,195.533018971819,351.311927767677,0.0082895389114639,64.8333333333333,0,10,0.12,3.63700809652143,0,NA,3.21990201709095e-10,0
2020-06-11,21.3122061634951,7.5,99975.4166666667,212.553916778639,372.32891744466,0.0108661178653532,68.7083333333333,9.5,10,0.12,4.77081223997144,0,NA,4.20830698463237e-12,0
2020-06-12,16.7041666666667,6.52777777777777,100532.5,307.947320320328,326.081294212737,0.00686773747378787,59.5833333333333,0,10,0.12,4.15237361627143,0,NA,6.34641972206734e-09,0
2020-06-13,11.0583333333333,2.58101851851852,101388.75,158.01066797332,322.655307169109,0.00481505213102716,60.7083333333333,0,10,0.12,1.64180729863215,0,NA,1.64363298816893e-05,0
2020-06-14,13.5833333333333,2.30324074074074,102087.083333333,323.735294119348,304.737715116642,0.0052334783146848,61.0833333333333,0,10,0.12,1.46511054900357,0,NA,4.51811648051472e-07,0
2020-06-15,14.8333333333333,1.30787037037037,102103.75,356.402324910131,301.715162061329,0.00547112122680322,60.25,0,10,0.12,0.831947196167859,0,NA,8.35767819268752e-08,0
2020-06-16,17.9291666666667,2.10648148148148,101825,355.109391326728,318.614563571859,0.00632725074884829,56.4166666666667,0,10,0.12,1.33995035135,0,NA,1.50026361416841e-09,0
2020-06-17,20.3958333333333,3.06712962962963,101335.833333333,357.08970732156,329.744218678074,0.00746717855326129,56.5,0,10,0.12,1.95102661048215,0,NA,4.59657298641206e-11,0
2020-06-18,23.5416666666667,3.26388888888889,100931.25,352.245297945772,350.517867219248,0.00897735566237543,54.25,0,10,0.12,2.07618680813572,0,NA,6.66824167959425e-13,0
2020-06-19,25.3125,3.49537037037037,100637.5,332.654899220037,366.885760459457,0.0107762077144834,55.5,0,10,0.12,2.22343409949286,0,NA,4.90652671720256e-14,0
2020-06-20,25.5291666666667,2.68518518518519,100521.666666667,310.865967860921,383.817180540488,0.0114759859397076,60.125,0,10,0.12,1.70806857974286,0,NA,2.38408714326167e-14,0
2020-06-21,24.7291666666667,1.89814814814815,100404.583333333,301.313534508439,396.118715327047,0.012215822620265,66.25,0,10,0.12,1.20742778912857,0,NA,4.24425499212371e-14,0
2020-06-22,26.2583333333333,2.61574074074074,100205.416666667,307.058087518241,397.732451280307,0.0132904186718972,65.25,1.5,10,0.12,1.66389439233572,0,NA,5.37643973010743e-15,0
2020-06-23,25.3708333333333,2.56944444444444,99613.3333333333,289.000660678313,400.966326900927,0.0143771884582376,72.0833333333333,7.7,10,0.12,1.63444493406429,0,NA,1.01594204165771e-14,0
2020-06-24,21.0458333333333,4.47916666666667,99331.6666666667,189.406586844556,386.417088465185,0.0118311643534214,75.2083333333333,25,10,0.12,2.84923508776072,0,NA,3.41318582925872e-12,0
2020-06-25,18.4791666666667,4.84953703703704,100014.583333333,214.965210634606,345.548585077462,0.00865299464823933,65.6666666666667,0,10,0.12,3.08483075393215,0,NA,3.00484483077304e-10,0
2020-06-26,19.525,4.14351851851852,100090,283.763461353137,346.131323060584,0.00875481379503495,63.5,0,10,0.12,2.63572651529286,0,NA,8.35772301065097e-11,0
2020-06-27,20.2375,2.32638888888889,99684.5833333333,240.07649031563,371.887061171744,0.01062368026705,71.875,0,10,0.12,1.47983527813929,0,NA,1.44024180973884e-11,0
2020-06-28,20.0625,1.78240740740741,99672.9166666667,217.354682826717,379.03360610761,0.0130003517382758,88.0833333333333,5,10,0.12,1.13380414345,0,NA,4.28618095390897e-12,0
2020-06-29,19.2041666666667,4.29398148148148,100334.583333333,135.818035832889,384.860985938827,0.0118807545342852,86.0416666666667,0.3,10,0.12,2.731437254675,0,NA,1.72773451757698e-11,0
2020-06-30,18.9958333333333,4.60648148148148,100596.666666667,149.156527864195,381.857644025815,0.0114245963870656,83.625,0,10,0.12,2.93022109800715,0,NA,2.88077980437555e-11,0
2020-07-01,21.7875,1.97916666666667,100247.916666667,298.656746934105,375.383489070474,0.0123284105525001,77.2083333333333,0,10,0.12,1.25896434110357,0,NA,1.00189791469206e-12,0
2020-07-02,23.2916666666667,2.65046296296296,99850.8333333333,261.16712843139,386.084095331973,0.0138812083742323,78.125,0,10,0.12,1.68598148603929,0,NA,1.10639414445332e-13,0
2020-07-03,21.6916666666667,1.94444444444444,100185,281.073941283021,364.676479094875,0.010732967153176,69.3333333333333,0,10,0.12,1.2368772474,0,NA,2.3297736476477e-12,0
2020-07-04,20.3958333333333,1.50462962962963,100295.416666667,348.530159674476,339.509882680937,0.00900038873154542,65.7916666666667,0,10,0.12,0.95710739382143,0,NA,1.99184435867504e-11,0
2020-07-05,18.775,1.9212962962963,100384.583333333,258.024808836284,362.063763741978,0.00961246371350895,72.875,0,10,0.12,1.22215251826429,0,NA,1.03494773704839e-10,0
2020-07-06,18.8916666666667,1.2962962962963,100851.25,298.083928257914,346.496334764298,0.00889933030026106,69.4166666666667,0,10,0.12,0.824584831600001,0,NA,1.19853614122649e-10,0
2020-07-07,22.9291666666667,2.43055555555555,100641.25,318.443540634535,365.822743918818,0.0109187819211566,64.125,0,10,0.12,1.54609655925,0,NA,6.5027893064404e-13,0
2020-07-08,22.6666666666667,2.84722222222222,100270.833333333,242.138637549918,399.474261515572,0.0152225924585689,88.625,21.3,10,0.12,1.81114168369286,0,NA,1.03806272219253e-13,0
2020-07-09,24.875,2.26851851851852,100411.666666667,293.037668491469,396.964005588278,0.0156618970937125,81,0,10,0.12,1.4430234553,0,NA,9.16165092937537e-15,0
2020-07-10,26.6791666666667,1.9212962962963,100357.5,293.910535045665,402.772174277195,0.0162415055702387,75.75,0,10,0.12,1.22215251826429,0,NA,1.1544815802129e-15,0
2020-07-11,23.4083333333333,3.54166666666667,99374.5833333333,140.962493086681,411.365958599715,0.0160115325041113,87.875,22.4,10,0.12,2.25288355776429,0,NA,3.90278851667164e-14,0
2020-07-12,22.975,3.19444444444444,99065.8333333333,166.2701677424,406.633613879639,0.015035829896418,85.25,11.1,10,0.12,2.03201262072857,0,NA,9.10607070840055e-14,0
2020-07-13,21.0541666666667,1.52777777777778,99847.5,263.551145207537,373.475182268603,0.0121647264699849,79.375,2.8,10,0.12,0.971832122957144,0,NA,2.3184436404467e-12,0
2020-07-14,19.6083333333333,4.21296296296296,100600,243.180621998989,365.3296579331,0.0107861666903597,77.2916666666667,0,10,0.12,2.6799007027,0,NA,2.14778273276912e-11,0
2020-07-15,18.8,2.68518518518519,101317.5,268.957462427588,354.87879652151,0.00978196795366307,74.625,0,10,0.12,1.70806857974286,0,NA,8.53509103994001e-11,0
2020-07-16,21.3916666666667,3.41435185185185,101238.333333333,207.12032247877,379.859685226541,0.0119037333532544,75.9583333333333,0,10,0.12,2.17189754751786,0,NA,1.95917039528297e-12,0
2020-07-17,20.2833333333333,3.51851851851852,100590.833333333,99.3704017792443,392.904050848727,0.0127238246425495,85.7916666666667,24.9,10,0.12,2.23815882862857,0,NA,3.85847148196726e-12,0
2020-07-18,23.6541666666667,3.32175925925926,100467.5,267.871834650807,382.401959724336,0.0140383168962729,77.9583333333333,0,10,0.12,2.112998630975,0,NA,6.73667380193995e-14,0
2020-07-19,24.675,3.76157407407407,99837.5,181.550787856792,414.45254879603,0.0154145524159005,79.4166666666667,2.5,10,0.12,2.39276848455357,0,NA,1.40065684545323e-14,0
2020-07-20,24.2416666666667,4.57175925925926,99710.8333333333,232.755322092312,403.655886823028,0.0145975543619407,77.625,0.7,10,0.12,2.90813400430357,0,NA,3.03190550657433e-14,0
2020-07-21,19.7541666666667,2.08333333333333,100643.75,229.247489627637,366.219774193033,0.0100424758720153,71.2916666666667,0,10,0.12,1.32522562221429,0,NA,3.00059626195603e-11,0
2020-07-22,19.7041666666667,1.31944444444444,100736.666666667,234.855657238346,373.974671968422,0.0106608162909743,76.7916666666667,0.2,10,0.12,0.839309560735715,0,NA,1.96268026830078e-11,0
2020-07-23,20.1708333333333,2.04861111111111,100572.083333333,174.153243809982,392.250872010503,0.0121951199623779,83.75,0.2,10,0.12,1.30313852851072,0,NA,5.43384026947727e-12,0
2020-07-24,20.4958333333333,1.34259259259259,100924.166666667,327.564996125882,346.112111918283,0.010823508491834,75.5416666666667,0,10,0.12,0.85403428987143,0,NA,7.19327179289977e-12,0
2020-07-25,21.4833333333333,2.82407407407407,100669.583333333,280.124698905333,368.966967542035,0.0111742647466237,72.2916666666667,0,10,0.12,1.79641695455714,0,NA,2.39473149977826e-12,0
2020-07-26,24.1291666666667,4.39814814814815,99944.5833333333,185.053164905504,412.198441432746,0.0141646863772907,74.5,3.1,10,0.12,2.79769853578572,0,NA,4.70707314498349e-14,0
2020-07-27,24.0125,2.43055555555556,99451.25,77.7724099788585,423.30888539666,0.0177895168238806,94.125,8.3,10,0.12,1.54609655925,0,NA,9.48680034344186e-15,0
2020-07-28,24.3125,4.59490740740741,99505.4166666667,265.247779572256,389.907112649815,0.0147894162991619,78.4166666666667,0.1,10,0.12,2.92285873343929,0,NA,2.55503597020991e-14,0
2020-07-29,20.45,2.48842592592593,100021.25,272.388919068771,366.744878749252,0.0127666902179151,84.9166666666667,24.7,10,0.12,1.58290838208929,0,NA,3.3003255526515e-12,0
2020-07-30,20.475,2.02546296296296,99977.0833333333,211.899266862992,380.487249208364,0.0127679397658415,85.625,12.7,10,0.12,1.288413799375,0,NA,2.9892458034188e-12,0
2020-07-31,19.8958333333333,1.15740740740741,100136.666666667,263.158355258149,365.092720511391,0.0115058576544406,81.4166666666667,0,10,0.12,0.736236456785715,0,NA,9.87885007601435e-12,0
2020-08-01,21.0833333333333,1.08796296296296,100399.583333333,274.936598323831,366.469519042942,0.0123394398916048,81.0833333333333,0,10,0.12,0.692062269378572,0,NA,1.90793425698691e-12,0
2020-08-02,21.1583333333333,2.52314814814815,100147.916666667,144.737640933578,385.956021049968,0.0133132902732303,85.2916666666667,9.7,10,0.12,1.60499547579286,0,NA,1.17529727538826e-12,0
2020-08-03,21.5666666666667,4.74537037037037,100054.166666667,143.390153190538,391.066184901958,0.0137236749728106,85.125,35.1,10,0.12,3.01856947282143,0,NA,6.70837139843927e-13,0
2020-08-04,18.6375,3.04398148148148,100431.25,43.6978818694344,385.238805070741,0.0126391440458215,94,48.3,10,0.12,1.93630188134643,0,NA,1.87678653212902e-11,0
2020-08-05,20.175,5.94907407407407,100040.416666667,181.234373730896,383.59305054698,0.0119295039713588,81.4166666666667,9.4,10,0.12,3.78425538787858,0,NA,6.66434127922469e-12,0
2020-08-06,18.2625,4.35185185185185,100803.333333333,218.358479364042,342.500417165749,0.00971409234837829,75.7916666666667,0,10,0.12,2.76824907751429,0,NA,1.63963872801999e-10,0
2020-08-07,18.7583333333333,1.48148148148148,101162.916666667,296.725529682947,338.357214142894,0.0100855331852658,78.0416666666667,0,10,0.12,0.942382664685715,0,NA,6.6554497003371e-11,0
2020-08-08,19.775,1.41203703703704,101045.833333333,293.119499730925,349.160279829997,0.0109605407936312,79.1666666666667,0,10,0.12,0.898208477278572,0,NA,1.43431304875009e-11,0
2020-08-09,19.9291666666667,2.47685185185185,100742.5,128.513233857461,385.379686780946,0.0121707913400915,84.6666666666667,0,10,0.12,1.57554601752143,0,NA,7.03498892238228e-12,0
2020-08-10,21.3625,1.75925925925926,100505.833333333,189.139271462333,402.426373715782,0.0135090177096677,85.9166666666667,0,10,0.12,1.11907941431429,0,NA,8.3309809381022e-13,0
2020-08-11,24.6416666666667,2.98611111111111,100091.666666667,269.279331969448,400.979134329128,0.0153699576029029,80.5,4.3,10,0.12,1.89949005850715,0,NA,1.33167999853646e-14,0
2020-08-12,22.8,2.75462962962963,100549.583333333,282.475983185698,370.151654650579,0.0136292989125238,80.9166666666667,0,10,0.12,1.75224276715,0,NA,1.7213454250645e-13,0
2020-08-13,20.75,1.2037037037037,101012.083333333,247.381292291057,361.85244117667,0.0117252671225007,79.5416666666667,0,10,0.12,0.765685915057144,0,NA,3.50703557787834e-12,0
2020-08-14,20.1833333333333,2.59259259259259,101091.25,293.599576335733,337.140508463849,0.0101295378791718,71,0,10,0.12,1.6491696632,0,NA,1.68192004191974e-11,0
2020-08-15,20.0375,2.5,100933.333333333,251.903832124985,352.631092872326,0.0108737372855068,76.5416666666667,0,10,0.12,1.59027074665715,0,NA,1.25459275626344e-11,0
2020-08-16,20.5,2.30324074074074,100699.583333333,258.270302554652,352.285292310913,0.0108749071103125,75.125,0,10,0.12,1.46511054900357,0,NA,7.4243943766006e-12,0
2020-08-17,18.5958333333333,2.09490740740741,100141.666666667,176.177203132524,368.057640139801,0.0115521931809619,86.5416666666667,1.6,10,0.12,1.33258798678214,0,NA,3.89448333748629e-11,0
2020-08-18,17.2541666666667,2.59259259259259,99878.3333333333,191.414179919206,355.544782787935,0.0107054234191202,87.375,1.7,10,0.12,1.6491696632,0,NA,2.39582090437046e-10,0
2020-08-19,14.4375,2.33796296296296,100360,223.410194546451,323.980875987859,0.00806755332086965,80.8333333333333,0,10,0.12,1.48719764270715,0,NA,2.29058151279106e-08,0
2020-08-20,14.2791666666667,2.07175925925926,100627.916666667,210.055336267254,338.722225846608,0.00802299049059186,80.875,1,10,0.12,1.31786325764643,0,NA,2.85281354312243e-08,0
2020-08-21,17.3,2.5462962962963,100120,107.395318661883,374.794347373252,0.0105312814131043,86.25,6.5,10,0.12,1.61972020492857,0,NA,2.48519450891823e-10,0
2020-08-22,17.5875,1.41203703703704,100378.75,159.707302338039,360.872672919334,0.00973713542638897,80.0416666666667,0,10,0.12,0.898208477278572,0,NA,2.89714546452357e-10,0
2020-08-23,19.2291666666667,1.99074074074074,100594.583333333,189.630258899068,376.997225023734,0.0119931969914676,86.0833333333333,0,10,0.12,1.26632670567143,0,NA,1.66164989749741e-11,0
2020-08-24,20.2333333333333,1.40046296296296,100402.916666667,136.499962828354,388.594351259266,0.0138186263862613,93.3333333333333,4.9,10,0.12,0.890846112710715,0,NA,2.10017592688255e-12,0
2020-08-25,20.225,5.03472222222222,99636.6666666667,189.772099714125,376.260797902207,0.0117821167924727,78.5416666666667,5.7,10,0.12,3.20262858701786,0,NA,8.04476135244536e-12,0
2020-08-26,12.3916666666667,3.94675925925926,100216.666666667,234.801103078708,301.72796948953,0.00603248356785243,69.5833333333333,0,10,0.12,2.51056631763929,0,NA,1.12835343128871e-06,0
2020-08-27,11.3708333333333,1.81712962962963,99800.4166666667,227.681785246048,305.013074822952,0.00623870064699587,76.5416666666667,0,10,0.12,1.15589123715357,0,NA,2.54436984336134e-06,0
2020-08-28,13.8375,1.72453703703704,99911.6666666667,214.708806084311,329.027002698847,0.00769995768161397,80,0,10,0.12,1.09699232061072,0,NA,5.75348458717744e-08,0
2020-08-29,13.9166666666667,2.37268518518519,99044.1666666667,29.8629469854287,375.953419625395,0.00958270095882606,95.1666666666667,50.3,10,0.12,1.50928473641072,0,NA,1.31413772854121e-08,0
2020-08-30,14.1625,4.49074074074074,99305,127.007539051473,349.621347245214,0.00830790117125957,82.4583333333333,3.2,10,0.12,2.85659745232858,0,NA,2.9162709108594e-08,0
2020-08-31,13.2708333333333,1.28472222222222,100815,229.923961207139,306.537158778809,0.0070846971952218,78.5833333333333,0,10,0.12,0.817222467032144,0,NA,1.45313095179659e-07,0
2020-09-01,15.8875,2.41898148148148,100878.75,69.3601585627951,365.105527939591,0.00961670244373395,84.7083333333333,0,10,0.12,1.53873419468214,0,NA,2.09204244428991e-09,0
2020-09-02,18.9,4.40972222222222,99912.5,123.554260746436,397.02163901518,0.0112776751384665,82.5,10.5,10,0.12,2.80506090035358,0,NA,3.64893747653973e-11,0
2020-09-03,17.8083333333333,2.87037037037037,99765.4166666667,184.518534141059,353.52761284636,0.0108785884848259,86,0,10,0.12,1.82586641282857,0,NA,1.2412276495575e-10,0
2020-09-04,17.375,5.42824074074074,99870.4166666667,204.419891576726,337.940972726379,0.0085503894211153,69.9166666666667,0,10,0.12,3.45294898232501,0,NA,9.72403765640077e-10,0
2020-09-05,14.2041666666667,4.00462962962963,100766.25,224.621296890398,305.634235090675,0.00763050011828376,78.375,0.3,10,0.12,2.54737814047858,0,NA,3.97114991638615e-08,0
2020-09-06,13.1666666666667,2.4537037037037,101112.083333333,202.423209334003,316.341245066274,0.00755221318875996,82.5833333333333,0,10,0.12,1.56082128838572,0,NA,1.17420994421201e-07,0
2020-09-07,18.6,5.33564814814815,100329.583333333,140.30238775507,354.686685098503,0.00889097701939605,67.625,0,10,0.12,3.39405006578215,0,NA,2.12463692664271e-10,0
2020-09-08,18.2833333333333,2.36111111111111,101041.666666667,163.25332271446,379.930126081644,0.00988647210541704,76.9583333333333,2.8,10,0.12,1.50192237184286,0,NA,1.43347408750812e-10,0
2020-09-09,13.9,3.18287037037037,101637.916666667,146.93617356696,370.638336922197,0.00845697148806296,86.8333333333333,0,10,0.12,2.02465025616072,0,NA,2.84818148581274e-08,0
2020-09-10,12.2916666666667,2.06018518518519,101449.166666667,53.7958568182887,369.748220662264,0.00815631372289467,92.4583333333333,0.2,10,0.12,1.31050089307857,0,NA,1.65797252459436e-07,0
2020-09-11,11.3208333333333,2.33796296296296,101665.416666667,159.740034833821,324.570017685081,0.00624549823056646,77.9583333333333,0,10,0.12,1.48719764270715,0,NA,2.40339700312868e-06,0
2020-09-12,11.4458333333333,1.71296296296296,101623.333333333,226.994402834618,297.027643339955,0.00644716220749374,80.0833333333333,0,10,0.12,1.08962995604286,0,NA,1.6642655145415e-06,0
2020-09-13,15.475,4.0625,100452.5,78.1761107601741,358.420050418942,0.00916996168621441,83.1666666666667,11.8,10,0.12,2.58418996331786,0,NA,4.29957350392592e-09,0
2020-09-14,12.7458333333333,3.84259259259259,101021.25,125.365458846392,327.963986158207,0.00684521664904557,74.1666666666667,0.1,10,0.12,2.44430503652857,0,NA,4.53339087777027e-07,0
2020-09-15,7.59166666666667,1.21527777777778,101628.75,216.307242961682,286.98021591668,0.00532876033231355,84.1666666666667,0,10,0.12,0.773048279625001,0,NA,0.000264012515862059,0
2020-09-16,15.7666666666667,5.96064814814815,100414.166666667,203.748875413188,331.991922327257,0.00677237792484975,61.7083333333333,0,10,0.12,3.79161775244643,0,NA,1.96586180010781e-08,0
2020-09-17,11.5,2.60416666666667,100748.333333333,170.618134265488,325.62663051162,0.00617560475033517,73.5,0.3,10,0.12,1.65653202776786,0,NA,2.78851102185216e-06,0
2020-09-18,5.77916666666667,1.84027777777778,101174.166666667,187.873614958749,271.931487781119,0.0041142750033781,76.6666666666667,0,10,0.12,1.17061596628929,0,NA,0.00663575472090154,0
2020-09-19,5.05416666666667,1.63194444444444,101810,177.464681299963,264.355894000537,0.00362910145852043,73.75,0,10,0.12,1.03809340406786,0,NA,0.0235712277651917,0
2020-09-20,5.86666666666667,1.45833333333333,102498.333333333,220.824327379646,258.118676466905,0.00387316611062977,74.0833333333333,0,10,0.12,0.927657935550001,0,NA,0.00739521070121407,0
2020-09-21,5.87083333333333,0.706018518518518,102534.583333333,217.987511078509,263.107169750991,0.00381631271681195,74,0,10,0.12,0.449104238639286,0,NA,0.00740714860220615,0
2020-09-22,7.59166666666667,1.38888888888889,101135,205.854665975186,281.197662084165,0.00482225831232299,77.1666666666667,0,10,0.12,0.883483748142858,0,NA,0.000495597862728293,0
2020-09-23,12.775,2.58101851851852,99827.5,147.208944365146,326.728069336861,0.00743623398679286,80.375,0,10,0.12,1.64180729863215,0,NA,2.48828919020962e-07,0
2020-09-24,12.9666666666667,1.875,100272.916666667,139.729569078879,324.832569963191,0.00761471070749958,82.2083333333333,0.2,10,0.12,1.19270305999286,0,NA,1.61017922059429e-07,0
2020-09-25,8.53333333333333,1.15740740740741,100954.166666667,169.276101938412,303.040730880079,0.00528813541476362,79.0416666666667,0,10,0.12,0.736236456785715,0,NA,0.000111013247224322,0
2020-09-26,15.7958333333333,2.40740740740741,100573.333333333,186.804353429859,332.830808874388,0.00824248190962654,75.1666666666667,0,10,0.12,1.53137183011429,0,NA,5.61892762323645e-09,0
2020-09-27,21.6166666666667,5.12731481481481,100131.666666667,138.420269247585,368.441862985815,0.0114425554580297,71.0833333333333,0,10,0.12,3.26152750356072,0,NA,2.21227437638836e-12,0
2020-09-28,19.7541666666667,3.51851851851852,100033.333333333,53.2885031336623,381.319732041395,0.0123343989090264,85.5416666666667,1.4,10,0.12,2.23815882862857,0,NA,8.32194595177707e-12,0
2020-09-29,17.1791666666667,4.14351851851852,99863.3333333333,90.8544974598702,374.121957392727,0.0108947185148577,88.9166666666667,11.1,10,0.12,2.63572651529286,0,NA,2.31804910686591e-10,0
2020-09-30,13.1125,4.79166666666667,99005.8333333333,54.3141213348425,353.469979419458,0.00828918655862841,87.375,49.2,10,0.12,3.04801893109286,0,NA,8.23427780553456e-08,0
2020-10-01,13.7208333333333,4.20138888888889,99825.8333333333,113.090772928012,337.479905311162,0.00722177474773521,74.2083333333333,0,10,0.12,2.67253833813215,0,NA,1.1422163444142e-07,0
2020-10-02,9.30416666666667,1.46990740740741,100445,73.6753925901013,324.704495681186,0.00687584908646148,94.125,4.5,10,0.12,0.935020300117859,0,NA,9.63474584463244e-06,0
2020-10-03,8.5375,1.72453703703704,101130,140.629712712894,313.209828871258,0.00543815423845256,81.0416666666667,0,10,0.12,1.09699232061072,0,NA,9.2184625874093e-05,0
2020-10-04,8.6625,1.22685185185185,101392.916666667,148.594620019932,300.837853229597,0.00545565368252173,81.125,0,10,0.12,0.780410644192858,0,NA,7.67120531704254e-05,0
2020-10-05,11.2458333333333,2.15277777777778,100966.666666667,97.6301240868161,313.741337141577,0.00633202145163424,77.5416666666667,0,10,0.12,1.36939980962143,0,NA,2.77356302540906e-06,0
2020-10-06,12.8291666666667,4.36342592592593,100433.333333333,135.807125000961,317.269783610809,0.00667939790605939,74.3333333333333,0,10,0.12,2.77561144208215,0,NA,3.97081059467934e-07,0
2020-10-07,12.2958333333333,4.59490740740741,98848.3333333333,54.2159238474955,343.499396565386,0.00760278630989768,84.5416666666667,18.3,10,0.12,2.92285873343929,0,NA,3.36093871649282e-07,0
2020-10-08,6.52083333333333,6.12268518518518,100098.333333333,116.227637107153,292.922862601702,0.00413825335257759,67.625,0,10,0.12,3.89469085639643,0,NA,0.00526903541841608,0
2020-10-09,6.025,3.98148148148148,100762.083333333,146.390631970587,282.017337488995,0.00390168365161842,69.4583333333333,0.1,10,0.12,2.53265341134286,0,NA,0.00895542517067468,0
2020-10-10,15.5375,6.75925925925926,99482.0833333333,120.837463596501,347.015035606417,0.00724743361584961,64.8333333333333,9.2,10,0.12,4.29962090762858,0,NA,2.04993015831038e-08,0
2020-10-11,5.02083333333333,3.42592592592592,101405.833333333,171.496456235648,266.923783354733,0.0035465976080326,67,0,10,0.12,2.17925991208572,0,NA,0.0443883312957577,0
2020-10-12,6.51666666666667,2.82407407407407,101522.916666667,169.046974467935,252.105588926781,0.00336930782600334,60,0,10,0.12,1.79641695455715,0,NA,0.0104722386800045,0
2020-10-13,7.72916666666667,3.18287037037037,100617.083333333,20.5832844311331,325.127140811802,0.00536501694451212,80.6666666666667,14.5,10,0.12,2.02465025616072,0,NA,0.000297998220596051,0
2020-10-14,9.60833333333333,3.19444444444444,100157.916666667,123.0032637341,317.449087605616,0.00630267867023452,85.3333333333333,0.3,10,0.12,2.03201262072857,0,NA,1.3842543543174e-05,0
2020-10-15,12.7416666666667,4.51388888888889,99994.5833333333,117.329631131826,322.187836039792,0.00600368662069435,66.8333333333333,2.4,10,0.12,2.87132218146429,0,NA,8.8228484259834e-07,0
2020-10-16,9.3875,2.41898148148148,100823.333333333,29.3774149646573,342.154616604336,0.00692372751112963,94.625,6.6,10,0.12,1.53873419468214,0,NA,8.18970082775316e-06,0
2020-10-17,7.22083333333333,2.74305555555556,101323.333333333,101.159778215346,292.628291753091,0.00485162690328356,78.9166666666667,0.1,10,0.12,1.74488040258215,0,NA,0.000714027356169966,0
2020-10-18,8.725,4.07407407407407,101782.5,118.677118874866,284.482767417587,0.00394728184210326,60.9583333333333,0,10,0.12,2.59155232788572,0,NA,0.000431203122870291,0
2020-10-19,10.65,3.0787037037037,101462.083333333,30.3212019263815,344.293457113816,0.00624641765127595,79.5,10,10,0.12,1.95838897505,0,NA,5.38708903255923e-06,0
2020-10-20,7.73333333333333,2.25694444444445,101351.25,34.4454963949574,345.836752211973,0.00614413349916801,93.4166666666667,10.6,10,0.12,1.43566109073215,0,NA,9.405845917479e-05,0
2020-10-21,9.55833333333333,4.34027777777778,101107.916666667,20.3814340404753,341.104407491897,0.00699054295776605,90.9166666666667,12.1,10,0.12,2.76088671294643,0,NA,8.98675270358463e-06,0
2020-10-22,9.32083333333333,1.99074074074074,101486.25,84.4171066226751,324.211409695467,0.00625427024780617,87,0,10,0.12,1.26632670567143,0,NA,1.78698991908623e-05,0
2020-10-23,15.6666666666667,4.15509259259259,100708.75,107.318942838391,354.34728825119,0.00846940602806652,75.875,0,10,0.12,2.64308887986072,0,NA,6.32503665985554e-09,0
