datetime_local,Air temperature (degC),Dew point temperature (degC),Relative humidity (%),Wind speed (km.h-1),Atmospheric pressure (kPa),Shortwave radiation (W.m-2),Precipitation (mm)
2018-08-05 10:00,21.325,20.375,94.375,8.0375,101.71,288,0
2018-08-05 11:00,22.7625,20.6625,88,8.0375,101.7225,382.125,0
2018-08-05 12:00,23.5375,20.8375,84.875,7.425,101.69,396.375,0
2018-08-05 13:00,24.2375,21.175,83.125,7,101.66375,471.75,0
2018-08-05 14:00,26.0625,21.65,76.75,6,101.60875,705.5,0
2018-08-05 15:00,27.8375,21.375,68,6.6125,101.57125,814.625,0
2018-08-05 16:00,28.5875,20.8125,62.875,8.8375,101.53375,671,0
2018-08-05 17:00,28.6375,20.7,62.25,10.05,101.52125,532.25,0
2018-08-05 18:00,28.225,20.7125,63.75,9.8625,101.485,438.375,0
2018-08-05 19:00,28.4875,20.2625,61.125,8.85,101.4475,373,0
2018-08-05 20:00,27.9875,20.125,62.375,6,101.38375,220.25,0
2018-08-05 21:00,25.55,19.9,71.375,1.8,101.3625,34.125,0
2018-08-05 22:00,23.0625,19.825,82.25,1,101.3675,5.875,0
2018-08-05 23:00,22.3,19.2125,82.625,3.4,101.375,0,0
2018-08-06 0:00,22.8875,19.25,80,3.8,101.405,0,0
2018-08-06 1:00,22.325,19.575,84.375,2.2,101.405,0,0
2018-08-06 2:00,22.825,20.3375,85.875,7.425,101.37875,0,0
2018-08-06 3:00,22.3625,19.725,85,6.2,101.33,0,0
2018-08-06 4:00,22.3375,19.875,86,6.2125,101.29125,0,0
2018-08-06 5:00,21.9875,19.75,87.125,5.8125,101.3,0,0
2018-08-06 6:00,21.675,19.525,87.75,5.4,101.26,0,0
2018-08-06 7:00,21.45,19.275,87.5,4,101.28875,0.375,0
2018-08-06 8:00,21.75,19.275,85.75,4.2,101.28625,44.375,0
2018-08-06 9:00,23.0375,19.65,81.25,7.225,101.2825,93.5,0
2018-08-06 10:00,23.85,20.1375,79.75,8.05,101.2625,106.875,0
2018-08-06 11:00,24.5375,20.775,79.625,10.85,101.24875,182.375,0
2018-08-06 12:00,26.7,21.375,72.625,16.3,101.2075,629.125,0
2018-08-06 13:00,27.975,21.775,69.125,17.9,101.185,718.75,0
2018-08-06 14:00,28.8375,22.2,67.375,15.3,101.165,729.25,0
2018-08-06 15:00,29.3875,22.4875,66.375,14.1,101.11875,615.875,0
2018-08-06 16:00,30,22.8,65.375,16.1,101.095,715.25,0
2018-08-06 17:00,30.275,23.25,66.125,14.9,101.02625,543.125,0
2018-08-06 18:00,30.625,22.625,62.5,14.5,100.94875,510.875,0
2018-08-06 19:00,30.4125,22.15,61.375,14.1,100.93375,332.375,0
2018-08-06 20:00,29.1125,22.475,67.5,7.225,100.92375,142.125,0
2018-08-06 21:00,27.45,22.7625,75.625,3.4,100.9625,33.75,0
2018-08-06 22:00,26.475,22.6375,79.5,2.6,100.98625,0.375,0
2018-08-06 23:00,25.2375,22.3125,83.875,4.625,100.99875,0,0.2
2018-08-07 0:00,23.7375,20.9375,84.375,3,101.01375,0,0
2018-08-07 1:00,22.8875,20.0125,83.875,3.2,101.0175,0,0
2018-08-07 2:00,22.55,19.525,83.125,4.8,100.97125,0,0
2018-08-07 3:00,22.3125,19.45,83.75,5.2125,100.935,0,0
2018-08-07 4:00,21.4,19.2375,87.5,5.4125,100.93,0,0
2018-08-07 5:00,21.475,19.3375,87.75,6.6375,100.8825,0,0
2018-08-07 6:00,21.725,19.175,85.5,7.25,100.88,0,0
2018-08-07 7:00,21.7125,19.3125,86.25,6.625,100.88125,0,0
2018-08-07 8:00,21.9625,19.875,88,7.85,100.90375,29.375,0
2018-08-07 9:00,22.6625,20.2875,86.25,8.25,100.90125,106,0
2018-08-07 10:00,23.0625,20.4125,85.125,10.45,100.91,124.25,0
2018-08-07 11:00,23.2875,20.475,84.375,10.6625,100.9075,121.875,0
2018-08-07 12:00,22.6625,20.625,88.375,8.85,100.9,109.5,0.5
2018-08-07 13:00,21.8,20.425,92,9.875,100.9375,149.125,0.8
2018-08-07 14:00,22.9,21.0375,89.5,11.075,100.8975,331.625,0
2018-08-07 15:00,25.0375,21.55,81.125,14.5,100.8475,632.625,0
2018-08-07 16:00,25.9625,21.2,75,14.1,100.8175,749.875,0
2018-08-07 17:00,26.375,21.35,73.875,12.6875,100.76375,607.75,0
2018-08-07 18:00,26.0125,20.825,73.125,10.4625,100.785,277.75,0
2018-08-07 19:00,23.7,20.0625,80,3.8125,100.81625,109.75,0
2018-08-07 20:00,23.5375,20.6875,84,2.6,100.81375,147.25,0
2018-08-07 21:00,23.3,20.2125,83,2.8,100.815,66.5,0
2018-08-07 22:00,22.2875,19.75,85.5,1.2,100.87875,4,0
2018-08-07 23:00,20.7625,19.3625,91.625,0.8,100.905,0,0
2018-08-08 0:00,20.4,19.2625,93.25,2,100.915,0,0
2018-08-08 1:00,20.4125,19.3125,93.375,2.2,100.93875,0,0
2018-08-08 2:00,20.4875,19.5125,94.125,3.8,100.95125,0,0
2018-08-08 3:00,20.5625,19.475,93.5,3.4,100.9475,0,0
2018-08-08 4:00,20,19.0375,94.25,1.8,100.93,0,0
2018-08-08 5:00,19.9375,19.0875,94.75,2.4,100.915,0,0
2018-08-08 6:00,19.6375,18.8375,95,0,100.9175,0,0
2018-08-08 7:00,19.7,18.95,95.5,0.4,100.95,0.25,0
2018-08-08 8:00,19.6375,18.9375,95.75,0,100.99375,26.375,0
2018-08-08 9:00,20.45,19.8,96,4.2,101.015,82.625,0
2018-08-08 10:00,21.1125,20.4375,96,4,101.01125,178.375,0
2018-08-08 11:00,22.2875,20.9875,92.375,4.4,101.0125,334.125,0
2018-08-08 12:00,24.3,21.2125,83,4,100.9975,571.625,0
2018-08-08 13:00,25.6,21.2875,77.125,4.6,100.985,595.5,0
2018-08-08 14:00,26.65,20.7375,70,4.6,100.92125,565.375,0.1
2018-08-08 15:00,27.3375,20.6125,66.75,5.6,100.85375,577.5,0
2018-08-08 16:00,27.725,20.4375,64.625,5.2,100.7875,536.25,0
2018-08-08 17:00,27.2875,20.525,66.75,5.2,100.73625,318.5,0
2018-08-08 18:00,26.875,20.7,68.875,4,100.69875,224.375,0
2018-08-08 19:00,26.0375,21.1875,74.75,6.2,100.6725,164.25,0
2018-08-08 20:00,25.2125,21.175,78.25,5.2,100.635,80,0
2018-08-08 21:00,24.55,21.325,82.25,3,100.605,33.125,0
2018-08-08 22:00,23.9125,21.3875,85.875,3,100.61,0.375,0
2018-08-08 23:00,23.0625,21.275,89.625,3,100.59125,0,1.1
2018-08-09 0:00,22.375,21.0875,92.5,3,100.52,0,0.6
2018-08-09 1:00,22.1375,20.9625,93.25,0.4,100.47625,0,1.1
2018-08-09 2:00,21.7,20.7,94,1.8,100.43875,0,3.9
2018-08-09 3:00,21.175,20.275,94.625,2.4,100.375,0,4.5
2018-08-09 4:00,20.5625,19.725,95,2.4,100.31875,0,0.4
2018-08-09 5:00,20.3125,19.5125,95,0.4,100.32,0,0.3
2018-08-09 6:00,20.2125,19.35,95,1.2,100.275,0,2.3
2018-08-09 7:00,19.975,19.1875,95.375,3.6,100.3,0,5.3
2018-08-09 8:00,19.85,19.1,95.5,1.6,100.325,8,2
2018-08-09 9:00,20.2375,19.55,95.875,3.2,100.36125,103.375,1
2018-08-09 10:00,20.6375,19.9125,95.75,6.2,100.3975,169.125,0
2018-08-09 11:00,21.85,20.5125,92,7.825,100.4025,382.5,0
2018-08-09 12:00,22.975,20.5125,86.125,8.2375,100.3925,527.75,0
2018-08-09 13:00,23.75,20.525,82.25,10.875,100.36875,519.125,0
2018-08-09 14:00,24.8875,20.9,78.625,11.275,100.32625,605.25,0.1
2018-08-09 15:00,25.175,20.875,77.125,13.3,100.26,665.375,0
2018-08-09 16:00,25.925,20.8375,73.625,15.9,100.215,583.125,0
2018-08-09 17:00,23.3625,18.9625,76.625,13.875,100.28375,204.25,2.4
2018-08-09 18:00,23.8,20.1625,80.375,9.4625,100.2575,451.625,3.8
2018-08-09 19:00,25.4875,19.775,70.75,13.675,100.255,407.875,0
2018-08-09 20:00,24.0375,19.15,74.25,10.8625,100.3125,164,0
2018-08-09 21:00,23.25,19.3375,78.75,6,100.3375,71.875,0
2018-08-09 22:00,21.6375,18.8125,83.875,4,100.38125,4.5,0
2018-08-09 23:00,21.175,17.2875,78.625,7.2125,100.4675,0,0
2018-08-10 0:00,20.775,15.3875,71.375,11.0875,100.52375,0,0
2018-08-10 1:00,19.5875,15.3875,76.625,9.65,100.53125,0,0
2018-08-10 2:00,18.5,15.45,82.375,4,100.595,0,0
2018-08-10 3:00,17.1625,14.9875,87.125,1.8,100.6275,0,0
2018-08-10 4:00,16.75,14.6375,87.375,4.8,100.67125,0,0
2018-08-10 5:00,15.5875,13.625,88,3.2,100.74125,0,0
2018-08-10 6:00,14.0875,12.8,92,3.6,100.8125,0,0
2018-08-10 7:00,13.0625,11.95,93,2.4,100.875,0.25,0
2018-08-10 8:00,13.175,12.15,93.5,4,100.92875,69,0
2018-08-10 9:00,15.1125,13.6625,91,7.2,100.99625,221.625,0
2018-08-10 10:00,16.975,13.075,77.875,10.7,101.04,397.125,0
2018-08-10 11:00,18.375,13.025,71.125,8.225,101.045,556.625,0
2018-08-10 12:00,19.525,12.8,65.125,9.0625,101.05375,692.125,0
2018-08-10 13:00,20.6875,12.7125,60.375,10.2875,101.06,788.75,0
2018-08-10 14:00,21.55,12.9625,58.25,10.275,101.05875,796,0
2018-08-10 15:00,22.225,12.7875,55.125,11.6875,101.04625,705.75,0
2018-08-10 16:00,23.1125,13.625,55.25,14.1,101.00125,770.5,0
2018-08-10 17:00,23.125,13.5375,54.875,9.45,100.97125,478.625,0
2018-08-10 18:00,24.05,12.7375,49.25,12.2875,100.94625,601.25,0
2018-08-10 19:00,24.075,13.1625,50.625,12.0875,100.9475,420.375,0
2018-08-10 20:00,23.55,13.35,52.75,9.65,100.94375,236.875,0
2018-08-10 21:00,21.55,14.125,62.75,6.025,100.9525,76.5,0
2018-08-10 22:00,19.2125,13.7875,70.875,5.4125,100.98125,2.75,0
2018-08-10 23:00,18.6,13.65,73,6.85,101.0375,0,0
2018-08-11 0:00,17.9625,13.5875,75.625,7.4375,101.0625,0,0
2018-08-11 1:00,17.2125,13.475,78.75,6.6375,101.0775,0,0
2018-08-11 2:00,16.45,13.2875,81.625,5.6,101.08,0,0
2018-08-11 3:00,16.075,12.9,81.5,4.2,101.1125,0,0
2018-08-11 4:00,16.4125,12.8625,79.625,6.8375,101.14625,0,0
2018-08-11 5:00,16.3125,12.6375,79,6.825,101.16,0,0
2018-08-11 6:00,16.35,12.9375,80.25,9.45,101.1525,0,0
2018-08-11 7:00,15.775,12.6125,81.5,7.0375,101.18125,0.25,0
2018-08-11 8:00,16.1,12.725,80.25,5.8,101.24375,32.375,0
2018-08-11 9:00,17.925,13.5125,75.5,4.4,101.28125,213.625,0
2018-08-11 10:00,20.175,14.0625,68,7.225,101.315,394.375,0
2018-08-11 11:00,21.55,14.8875,65.875,6.8125,101.325,545.25,0
2018-08-11 12:00,23.3,15.275,60.625,6,101.335,676.5,0
2018-08-11 13:00,24.525,15.525,57.25,6,101.34125,771,0
2018-08-11 14:00,25.3,15.8125,55.625,7.0125,101.32625,798.5,0
2018-08-11 15:00,25.925,16.075,54.625,6.6125,101.31125,807.875,0
2018-08-11 16:00,26.2125,14.85,49.625,6.8125,101.30125,686.5,0
2018-08-11 17:00,26.2375,14.9,49.75,6.225,101.2675,591.375,0
2018-08-11 18:00,26.2375,14.675,49,4.6,101.25,476.125,0
2018-08-11 19:00,25.9375,14.875,50.5,3.6,101.2475,305.25,0
2018-08-11 20:00,26,14.15,48.125,3.6,101.2625,292.25,0
2018-08-11 21:00,23.6875,16.3,64.25,0.6,101.28625,83.375,0
2018-08-11 22:00,19.3375,16.175,82,0,101.32875,3.25,0
2018-08-11 23:00,17.1875,15.4125,89.375,0.2,101.40625,0,0
2018-08-12 0:00,16.175,14.7875,91.5,0.8,101.43625,0,0
2018-08-12 1:00,15.3875,14.125,92.25,0,101.45875,0,0
2018-08-12 2:00,14.7375,13.5375,92.5,0.2,101.48,0,0
2018-08-12 3:00,14.425,13.375,93.375,0,101.51,0,0
2018-08-12 4:00,14.425,13.3875,93.375,0.4,101.54,0,0
2018-08-12 5:00,14.65,13.6375,93.625,1.4,101.56875,0,0
2018-08-12 6:00,14.625,13.625,93.875,1,101.57875,0,0
2018-08-12 7:00,14.175,13.25,94,0.4,101.62,0.125,0
2018-08-12 8:00,14.775,13.8375,94.125,0.2,101.6625,54.125,0.1
2018-08-12 9:00,17.325,16.1125,92.75,0.6,101.7275,187.375,0
2018-08-12 10:00,20.475,16.8375,79.75,3,101.73375,365.5,0
2018-08-12 11:00,22.4375,16.5875,69.625,6,101.76625,535.125,0
2018-08-12 12:00,23.875,17.2625,66.5,5,101.79375,669.25,0
2018-08-12 13:00,25.4125,17.2625,60.75,5.6,101.79625,765.25,0
2018-08-12 14:00,26.0375,17.25,58.5,7.4,101.7675,818.375,0
2018-08-12 15:00,27.0375,17.6125,56.375,5.4,101.72125,869.5,0
2018-08-12 16:00,27.1875,17.2375,54.625,5.2,101.67875,611.625,0
2018-08-12 17:00,28.0125,16.6625,50.125,5,101.66375,695.25,0
2018-08-12 18:00,28.1875,16.45,49,4,101.645,548.5,0
2018-08-12 19:00,28.1875,16.45,49,3.2,101.63375,392.375,0
2018-08-12 20:00,27.875,17.125,52.25,1.2,101.62625,225.875,0
2018-08-12 21:00,25.7625,19.4125,68.25,0,101.6225,72.5,0
2018-08-12 22:00,23.0375,19.0375,78.25,2.8,101.65375,2.125,0
2018-08-12 23:00,21.1875,18.65,85.5,1.2,101.69375,0,0
2018-08-13 0:00,19.5375,17.875,90.25,0,101.71875,0,0
2018-08-13 1:00,18.6125,17.3625,92.25,0.2,101.73,0,0
2018-08-13 2:00,17.875,16.8,93.375,1.4,101.76,0,0
2018-08-13 3:00,17.7875,16.75,93.5,1.2,101.77625,0,0
2018-08-13 4:00,17.6,16.6,93.75,1.4,101.75625,0,0
2018-08-13 5:00,17.225,16.25,94,0.2,101.7375,0,0
2018-08-13 6:00,16.475,15.575,94.375,0,101.7225,0,0
2018-08-13 7:00,16.4375,15.6375,95,0.4,101.7025,0.5,0
2018-08-13 8:00,16.875,16.05,95,0,101.7225,44.625,0
2018-08-13 9:00,19.025,18.225,95,1.4,101.7425,185.125,0
2018-08-13 10:00,21.6125,19.7375,89.25,2.4,101.725,345.75,0
2018-08-13 11:00,23.7,20.05,80.125,2,101.69125,491.125,0
2018-08-13 12:00,25.0375,20.1375,74.375,3.6,101.67375,663,0
2018-08-13 13:00,26.15,19.8875,68.5,4.8,101.64,747.875,0
2018-08-13 14:00,26.8625,20,66.125,4.4,101.57375,594,0
2018-08-13 15:00,27.6875,19.7625,62.125,4,101.49875,764,0
2018-08-13 16:00,28.6875,19.525,57.875,4,101.42375,810.5,0
2018-08-13 17:00,29.075,19.2,55.375,3.4,101.355,692.75,0
2018-08-13 18:00,29.0125,18.725,54,3.4,101.2875,510.25,0
2018-08-13 19:00,29.2,18.75,53.375,1.4,101.23625,366.375,0
2018-08-13 20:00,27.5375,20.8125,67,0.4,101.1825,132,0
2018-08-13 21:00,25.4125,21.425,78.875,0.4,101.155,38.375,0
2018-08-13 22:00,23.2625,20.8625,86.5,0,101.17125,1.25,0
2018-08-13 23:00,21.825,20,89.375,0,101.16875,0,0
2018-08-14 0:00,20.95,19.5125,91.75,0.2,101.1725,0,0
2018-08-14 1:00,20.425,19.325,93.5,0.2,101.15125,0,0
2018-08-14 2:00,20.2375,19.2125,93.75,1.8,101.1375,0,0
2018-08-14 3:00,20.3375,19.2375,93.5,1.6,101.1075,0,0
2018-08-14 4:00,20.3625,19.2,93.125,0.4,101.06375,0,0
2018-08-14 5:00,20.45,19.275,92.875,1.4,101.0275,0,0
2018-08-14 6:00,20.55,19.175,91.875,1.6,100.9975,0,0
2018-08-14 7:00,20.0875,18.825,92.5,0,100.9925,0,0
2018-08-14 8:00,19.95,18.825,93.375,0,100.99875,20.625,0
2018-08-14 9:00,21.075,19.85,92.75,1.2,100.98875,109.5,0
2018-08-14 10:00,22.7375,20.2875,86.125,2.6,100.97875,233.625,0
2018-08-14 11:00,24.275,20.2625,78.375,5.4,100.95875,380.125,0
2018-08-14 12:00,25.3625,20.5125,74.5,6.4,100.93125,560.125,0
2018-08-14 13:00,25.825,20.5,72.5,6,100.8825,358.75,0
2018-08-14 14:00,26.075,20.725,72.375,6.6125,100.83875,450,0
2018-08-14 15:00,26.9375,20.6875,68.625,5.2,100.78125,449.75,0
2018-08-14 16:00,27.425,21.0875,68.375,6.4125,100.72,495,0
2018-08-14 17:00,27.65,20.7125,66,8.425,100.6625,563.25,0
2018-08-14 18:00,26.8625,21.3,71.5,5.8,100.605,306.25,0
2018-08-14 19:00,27.6,21.2375,68.375,3.2,100.555,359.875,0
2018-08-14 20:00,27.2875,21.3125,70,2.2,100.54625,142.625,0
2018-08-14 21:00,25.5625,21.55,78.625,1,100.52625,28,0
2018-08-14 22:00,23.85,21.2625,85.5,1,100.54875,0.25,0
2018-08-14 23:00,22.625,20.6375,88.625,2.4,100.57125,0,0
2018-08-15 0:00,21.825,19.8875,88.875,1.6,100.57125,0,0
2018-08-15 1:00,20.625,19.275,91.875,0.6,100.5775,0,0
2018-08-15 2:00,19.9625,18.8625,93.375,0.6,100.5825,0,0
2018-08-15 3:00,20.15,19.225,94.375,2.4,100.54875,0,0
2018-08-15 4:00,20.425,19.55,94.625,2.4,100.4975,0,0
2018-08-15 5:00,20.6375,19.7125,94.375,4.6125,100.48875,0,0
2018-08-15 6:00,20.7,19.225,91.25,9.65,100.49875,0,0
2018-08-15 7:00,20.6125,19.0375,90.875,9.25,100.515,0,0
2018-08-15 8:00,20.5125,19.125,91.625,7.4375,100.555,20.375,0
2018-08-15 9:00,20.8,19.4375,92,6.825,100.6125,46.25,0
2018-08-15 10:00,22.05,20.5625,91.25,9.6625,100.62,283.375,0
2018-08-15 11:00,23.65,21.1625,86,11.275,100.61875,392,0
2018-08-15 12:00,25.1,21.425,80.125,10.475,100.7,580.375,0
2018-08-15 13:00,26.0625,21,73.75,7.425,100.70375,568.25,0
2018-08-15 14:00,25.3625,20.3,73.625,12.0625,100.7625,253,0
2018-08-15 15:00,24.75,18.4625,68.125,11.475,100.77375,624.875,0
2018-08-15 16:00,25.0625,17.1375,61.5,6.4125,100.77625,428.25,0
2018-08-15 17:00,25.25,17.5125,62.375,5.2,100.73625,519.125,0
2018-08-15 18:00,25.2625,18.4625,66.125,5,100.71625,381.875,0
2018-08-15 19:00,24.6125,18.625,69.375,4.2,100.72625,150.5,0
2018-08-15 20:00,24.025,18.9625,73.375,2.2,100.74625,46,0
2018-08-15 21:00,23.4125,19,76.375,1.4,100.77125,13.25,0
2018-08-15 22:00,22.1875,18.075,77.5,2.8,100.84,0.375,0
2018-08-15 23:00,21.7625,17.6,77.25,4.2,100.91125,0,0
2018-08-16 0:00,21.975,15.9125,68.5,4.8,100.925,0,0
2018-08-16 1:00,20.9625,15.1875,69.625,9.05,100.96875,0,0
2018-08-16 2:00,19.1,14.025,72.5,6,101.05125,0,0
2018-08-16 3:00,17.975,13.6,75.625,7.625,101.085,0,0
2018-08-16 4:00,16.75,13.2,79.75,5.8,101.10375,0,0
2018-08-16 5:00,15.3125,12.425,82.875,2.8,101.12375,0,0
2018-08-16 6:00,14.475,11.975,85,2.6,101.1475,0,0
2018-08-16 7:00,13.6125,11.4,86.5,1.2,101.23375,0,0
2018-08-16 8:00,12.975,11.025,88.125,0.6,101.3175,14.25,0
2018-08-16 9:00,14.05,12.2625,88.75,2.2,101.3925,79.25,0
2018-08-16 10:00,15.775,12.7375,82.125,5,101.43,234.5,0
2018-08-16 11:00,17.4875,13.15,75.75,5.6,101.445,392.75,0
2018-08-16 12:00,18.7625,12.4625,66.875,8.2375,101.46,500.625,0
2018-08-16 13:00,19.7125,11.85,60.625,9.0625,101.48125,823,0
2018-08-16 14:00,20.325,11.4625,56.75,8.8375,101.4975,714.75,0
2018-08-16 15:00,20.6875,11.8625,57,10.475,101.50875,745.125,0
2018-08-16 16:00,21.3625,11.9375,55,7.8125,101.5175,806.25,0
2018-08-16 17:00,21.6,11.475,52.625,7.425,101.51375,583.125,0
2018-08-16 18:00,22.1875,11.8375,51.875,6.8125,101.49,535.625,0
2018-08-16 19:00,22.25,11.725,51.375,3.8,101.49375,382.125,0
2018-08-16 20:00,22.1,12.2125,53.5,3.6,101.51,208.125,0
2018-08-16 21:00,19.4625,13.5625,69.25,1,101.53375,44,0
2018-08-16 22:00,15.8875,13.0875,83.5,0.2,101.55125,0.375,0
2018-08-16 23:00,14.1875,12.4125,89,0.6,101.6075,0,0
2018-08-17 0:00,12.95,11.5125,90.875,0.4,101.645,0,0
2018-08-17 1:00,12.1625,10.925,92,0,101.65375,0,0
2018-08-17 2:00,11.85,10.525,91.625,0,101.64875,0,0
2018-08-17 3:00,11.3875,10.15,92.125,0.4,101.64125,0,0
2018-08-17 4:00,11.3875,10.275,92.75,0,101.6,0,0
2018-08-17 5:00,11.325,10.2375,93,0.4,101.58625,0,0
2018-08-17 6:00,10.8875,9.8,93,0,101.59375,0,0
2018-08-17 7:00,11.0125,10.0375,93.625,0.4,101.6,0,0
2018-08-17 8:00,12.0125,11.0625,94,2.6,101.57875,39.25,0
2018-08-17 9:00,14.1625,13.0875,93.125,4.6,101.5475,157.75,0
2018-08-17 10:00,16.4375,14.325,87.375,4,101.55625,248.25,0
2018-08-17 11:00,18.1375,14.7125,80.375,7.625,101.48375,406.25,0
2018-08-17 12:00,20.35,15.55,74,6.2125,101.4375,421.5,0
2018-08-17 13:00,20.9875,16.2625,74.5,3.8,101.375,273.625,0
2018-08-17 14:00,23.55,17.875,70.5,6,101.27625,597.25,0
2018-08-17 15:00,24.1875,18.35,69.875,6.2,101.18125,254,0
2018-08-17 16:00,23.9375,19.2375,75,5.4,101.0875,137.75,0
2018-08-17 17:00,21.9,19.025,83.875,8.65,101.055,75.625,0.2
2018-08-17 18:00,21.3625,19.8875,91.375,3.8,100.965,104.25,0.5
2018-08-17 19:00,21.775,20.4875,92.375,5,100.86875,121.625,0
2018-08-17 20:00,21.55,20.25,92.375,5.4,100.8075,19.375,0
2018-08-17 21:00,21.35,20,92,5,100.77,4.875,0
2018-08-17 22:00,21.1875,19.925,92.625,2.6,100.71125,0,0
2018-08-17 23:00,21.2,19.95,92.75,4.2,100.7025,0,0
2018-08-18 0:00,19.85,18.6,92.5,10.4625,100.6725,0,4.9
2018-08-18 1:00,17.475,16.5375,94.125,8.2375,100.7225,0,3.3
2018-08-18 2:00,17.375,16.575,95,6.2,100.71125,0,1.3
2018-08-18 3:00,17.5625,16.725,95,6.2,100.69375,0,0
2018-08-18 4:00,17.5875,16.75,95,9.25,100.6825,0,0
2018-08-18 5:00,16.975,16.1125,94.625,11.9,100.6975,0,0
2018-08-18 6:00,16.2,15.225,93.875,10.475,100.74375,0,0.1
2018-08-18 7:00,16.05,14.9625,93.375,10.475,100.8025,0,0
2018-08-18 8:00,16.0375,14.85,92.625,8.0375,100.85875,6.75,0
2018-08-18 9:00,16.3125,15.0375,92.25,8.4375,100.915,41.875,0
2018-08-18 10:00,17.125,15.5375,90.375,10.4875,100.94125,165,0
2018-08-18 11:00,17.9375,15.7375,87,10.4875,100.94125,274.125,0
2018-08-18 12:00,18.7,15.9,83.875,11.7,100.98625,348.5,0
2018-08-18 13:00,20.35,16.35,77.875,12.5,100.99125,594.25,0
2018-08-18 14:00,21.0375,16.325,74.5,11.9,100.98375,481.375,0
2018-08-18 15:00,21.7875,16.4625,71.75,11.0625,100.97875,517.5,0
2018-08-18 16:00,22.575,16.4125,68.125,10.275,100.9775,600.875,0
2018-08-18 17:00,23.175,16.1875,64.75,11.2875,100.9675,600.375,0
2018-08-18 18:00,23.825,15.7875,60.875,8.85,100.96,501.625,0
2018-08-18 19:00,23.85,15.4625,59.5,9.05,100.9925,358.5,0
2018-08-18 20:00,23.375,15.5625,61.625,6.0125,101.02875,185.25,0
2018-08-18 21:00,21.5625,16.15,71.5,1.4,101.06,40.625,0
2018-08-18 22:00,18.1875,15.6375,85.125,0,101.12625,0.625,0
2018-08-18 23:00,16.0625,14.5,90.625,0,101.1875,0,0
2018-08-19 0:00,14.925,13.75,92.875,0.6,101.21,0,0
2018-08-19 1:00,14.1625,13.1625,93.75,0,101.22875,0,0
2018-08-19 2:00,13.3,12.3375,94,0.2,101.2425,0,0
2018-08-19 3:00,12.7125,11.9125,94.625,0,101.26875,0,0
2018-08-19 4:00,12.425,11.6375,95,0,101.285,0,0
2018-08-19 5:00,12.15,11.375,95,0.2,101.32625,0,0
2018-08-19 6:00,11.7,10.9125,95,0,101.355,0,0
2018-08-19 7:00,11.55,10.85,95.375,0,101.41875,0,0
2018-08-19 8:00,12.0375,11.375,95.625,0,101.48625,38.875,0.1
2018-08-19 9:00,14.7125,14.0625,96,0.4,101.5425,178.75,0
2018-08-19 10:00,17.775,16.275,91,3,101.5925,345.625,0
2018-08-19 11:00,20.1375,16.0125,77.125,4.6,101.61125,513.125,0
2018-08-19 12:00,22.2375,15.825,67,6,101.63875,652,0
2018-08-19 13:00,23.725,14.9875,58.125,6.0125,101.64625,751.125,0
2018-08-19 14:00,24.525,14.05,52.125,5.6,101.64,808,0
2018-08-19 15:00,25.4125,14.1125,49.625,4.6,101.60125,862.5,0
2018-08-19 16:00,26.075,13.1625,44.875,5.8,101.545,769.75,0
2018-08-19 17:00,26.1375,12.95,44.125,5.2,101.51875,668.625,0
2018-08-19 18:00,26.2,12.6,42.875,5.4,101.50375,531.875,0
2018-08-19 19:00,26.0375,11.8875,41.375,3.6,101.5325,370.375,0
2018-08-19 20:00,25.1875,12.7625,46.5,2.8,101.53875,199.125,0
2018-08-19 21:00,22.025,15.7375,67.75,0,101.58375,57.625,0
2018-08-19 22:00,18.175,14.7125,80.5,0,101.61875,0.875,0
2018-08-19 23:00,16.0625,13.95,87.25,0,101.6675,0,0
2018-08-20 0:00,15.275,13.425,88.625,0.6,101.66375,0,0
2018-08-20 1:00,13.9375,12.425,90.625,0.4,101.64125,0,0
2018-08-20 2:00,14.0375,12.525,90.625,1.6,101.67875,0,0
2018-08-20 3:00,14.8875,13.1875,89.625,2,101.71625,0,0
2018-08-20 4:00,14.8125,13.1375,89.75,1.8,101.72875,0,0
2018-08-20 5:00,14.8375,13.1375,89.75,2,101.7425,0,0
2018-08-20 6:00,14.4625,12.7875,89.75,0.8,101.79625,0,0
2018-08-20 7:00,14,12.5125,90.625,0,101.83875,0,0
2018-08-20 8:00,13.8375,12.525,91.875,0.4,101.9,34.125,0
2018-08-20 9:00,16.3125,14.6,89.625,1.4,101.93125,167.875,0.1
2018-08-20 10:00,18.9625,15.6875,81.375,4.2,101.94625,339.25,0
2018-08-20 11:00,21.4625,16.3375,72.625,5,101.95875,509.25,0
2018-08-20 12:00,22.8,16.4875,67.625,6,101.95375,641.5,0
2018-08-20 13:00,24.2125,16.6625,62.875,5.8,101.90875,740.5,0
2018-08-20 14:00,25.2125,16.625,59,4.6,101.84875,830.375,0
2018-08-20 15:00,26.1375,15.9375,53.5,5.2,101.8175,911.25,0
2018-08-20 16:00,26.35,15.9375,52.875,7.0375,101.75625,789.625,0
2018-08-20 17:00,26.0375,15.975,53.875,6.4125,101.7325,542.5,0
2018-08-20 18:00,26.825,15.9375,51.375,4.2125,101.69375,557.625,0
2018-08-20 19:00,26.6,15.725,51.375,3.8,101.665,351.25,0
2018-08-20 20:00,25.9125,16.05,54.625,4.8,101.66625,195.875,0
